id,date,price,bedrooms,bathrooms,sqft_living,grade,view,lat,waterfront,condition,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_lot,long,sqft_living15,sqft_lot15
442000210,20150417T000000,625000,3,1.75,1840,7,0,47.6899,0,3,2,1270,570,1948,0,98115,5664,-122.283,1480,5664
5525400530,20150423T000000,706000,5,2.5,2890,9,0,47.5286,0,3,2,2890,0,1990,0,98059,15891,-122.16,2590,10556
6093000065,20140519T000000,485000,3,1.75,2200,7,2,47.3878,0,3,2,2200,0,1908,1988,98198,7706,-122.326,1170,70973
7519000085,20141002T000000,685000,4,2.75,1660,7,0,47.6835,0,5,1.5,1280,380,1928,0,98117,5150,-122.362,1490,4017
2525310220,20141016T000000,242050,3,2.5,2170,7,0,47.3634,0,3,1,1690,480,1980,0,98038,9900,-122.031,1420,10614
3630120970,20140922T000000,770000,3,3.25,3310,9,0,47.5558,0,3,2,3310,0,2006,0,98029,5000,-122.001,2670,4907
1232001985,20150428T000000,557000,2,1.5,1450,7,0,47.684,0,3,1,950,500,1947,0,98117,3840,-122.381,1450,3840
3422049158,20140711T000000,246000,3,1.75,1440,8,0,47.3503,0,4,1,1440,0,1966,0,98001,11325,-122.279,1440,20000
2501600150,20150310T000000,194000,4,2,1760,7,0,47.3299,0,4,1,1760,0,1962,0,98003,7700,-122.318,1870,7316
3326059254,20141124T000000,720000,3,2.5,3170,9,0,47.6934,0,3,2,3170,0,2005,0,98033,7187,-122.166,2790,7336
2624049103,20150325T000000,449000,2,1,1250,6,0,47.5387,0,3,1,1040,210,1925,0,98118,4576,-122.266,1550,5000
1525069095,20140619T000000,925000,4,2.5,3280,10,0,47.6553,0,3,2,3280,0,1994,0,98053,209088,-122.023,2460,39498
4077800455,20150326T000000,570000,4,3,2460,7,0,47.7106,0,5,1,1700,760,1947,0,98125,10401,-122.285,1470,7727
968000120,20141112T000000,395000,3,2,1470,7,0,47.7751,0,4,1,1470,0,1962,0,98011,10125,-122.222,1440,10125
629000704,20140729T000000,1.00E+06,4,2,1780,8,0,47.5849,0,5,1.5,1780,0,1918,0,98004,15648,-122.198,2320,14963
7129300175,20140701T000000,406000,4,1,1580,7,2,47.5104,0,4,1.5,1580,0,1928,0,98178,8475,-122.254,1700,5650
2887703186,20141023T000000,574800,3,1.5,1630,8,0,47.6865,0,4,1.5,1630,0,1932,0,98115,2946,-122.31,1550,3800
3832500790,20150420T000000,309000,4,2,2240,7,0,47.3666,0,3,1,1120,1120,1968,0,98032,9240,-122.288,2040,8250
2423069170,20140603T000000,770000,3,2.5,2430,10,0,47.4664,0,3,2,2430,0,1987,0,98027,54059,-121.992,2910,49658
225039029,20150317T000000,525000,3,1.5,1940,7,0,47.6818,0,4,1,1440,500,1941,0,98117,5625,-122.388,1460,5500
7852180650,20140718T000000,419000,3,2.5,1970,7,0,47.5308,0,3,2,1970,0,2004,0,98065,4058,-121.853,2340,4067
5422500220,20150411T000000,479000,4,2.5,2050,7,0,47.7242,0,4,1,1230,820,1973,0,98034,6705,-122.217,1610,7292
8649400790,20150113T000000,160000,3,1,1340,5,0,47.7129,0,4,1.5,1340,0,1935,0,98014,18552,-121.325,960,15141
2473001210,20140916T000000,333000,4,1.75,1880,8,0,47.4551,0,4,1,1880,0,1967,0,98058,9880,-122.151,1880,9600
9485700175,20140930T000000,310000,2,1,860,6,0,47.5267,0,4,1,860,0,1921,0,98106,12160,-122.361,1010,7611
7694800180,20150205T000000,666000,3,2.5,2140,8,0,47.6668,0,3,2,1770,370,2007,0,98052,2868,-122.132,2140,2527
7936500109,20140725T000000,2.23E+06,3,3,3620,10,4,47.5516,1,5,2,2370,1250,1977,0,98136,28064,-122.398,2550,34713
104560540,20140917T000000,310000,4,2.75,2370,7,0,47.3071,0,3,2,2370,0,1989,0,98023,7320,-122.36,1960,7320
8161000220,20141227T000000,350000,3,2.5,1860,8,0,47.6455,0,3,2,1860,0,1992,0,98014,21876,-121.901,2450,21876
2487200775,20140512T000000,610000,4,3,2110,7,2,47.5195,0,4,1.5,1640,470,1930,0,98136,5000,-122.391,1380,5000
3905030330,20141008T000000,564800,3,2.25,1990,8,0,47.5707,0,3,2,1990,0,1991,0,98029,8501,-121.996,2090,6459
2881700522,20150421T000000,438000,3,2.25,1820,7,0,47.737,0,3,1,1320,500,1961,0,98133,9150,-122.334,1780,8055
7856620870,20140813T000000,855000,3,2,3120,9,0,47.5612,0,5,1,1820,1300,1978,0,98006,9400,-122.15,2770,9500
179001046,20140508T000000,229000,3,2.5,1190,7,0,47.4933,0,3,2,1190,0,2002,0,98178,3000,-122.275,1190,3000
7562100065,20140725T000000,260000,3,2,1170,6,0,47.5276,0,5,1,1170,0,1902,0,98118,5450,-122.273,1340,6384
6891800360,20140918T000000,609000,3,2.5,2630,9,0,47.7695,0,3,2,2630,0,1989,0,98028,10131,-122.259,2800,10123
7211400760,20140528T000000,277000,4,1,1450,6,0,47.5131,0,3,1,990,460,1964,0,98146,6250,-122.357,1440,4000
123039207,20141209T000000,283000,4,2,2100,7,0,47.5145,0,3,1,1200,900,1959,0,98106,8160,-122.365,1140,8160
3426049124,20150318T000000,334000,2,1.75,1680,6,0,47.6976,0,3,1,840,840,1914,0,98115,8367,-122.288,1830,6720
4222500410,20150226T000000,267000,4,1.75,2000,7,0,47.3428,0,3,1,1100,900,1963,0,98003,7350,-122.303,1720,7350
6716700325,20140714T000000,385000,3,1,1030,7,0,47.6813,0,3,1,830,200,1924,0,98115,3000,-122.317,1830,3000
431500155,20141024T000000,640000,5,1.75,2020,8,0,47.6821,0,3,1,1120,900,1956,0,98115,6565,-122.283,2020,6552
626059220,20150506T000000,532500,4,2,2220,7,0,47.7759,0,3,1,2220,0,1963,0,98011,23750,-122.214,2650,21167
1328340540,20140523T000000,335000,4,2.5,1750,7,0,47.4447,0,4,1,1240,510,1983,0,98058,8476,-122.137,1660,7875
9269200120,20141030T000000,415000,3,2.5,1710,7,0,47.5347,0,3,2,1710,0,1990,0,98126,4920,-122.376,1500,4920
2225059170,20140917T000000,1.10E+06,6,3.25,3560,8,0,47.6356,0,4,1.5,2760,800,1963,0,98005,107362,-122.15,3210,35001
8835900220,20140828T000000,1.44E+06,2,2.5,2720,10,3,47.5499,0,3,1,2160,560,1953,0,98118,16637,-122.264,2880,7320
3192000085,20140807T000000,180000,3,1,1010,6,0,47.4872,0,3,1,1010,0,1955,0,98146,10215,-122.345,1320,10245
5104520610,20140714T000000,335000,4,2.5,1830,7,0,47.3504,0,3,2,1830,0,2004,0,98038,4500,-122.005,2080,5100
3530210180,20140723T000000,835000,4,3,4480,9,0,47.7711,0,3,2,4480,0,1987,0,98077,42717,-122.088,3140,41632
6840701225,20141003T000000,592500,4,1.5,2080,7,0,47.606,0,3,1.5,2080,0,1925,0,98122,4400,-122.299,1680,4400
7979900210,20140808T000000,418900,3,1.5,1470,7,0,47.7462,0,3,1,1470,0,1954,0,98155,11112,-122.294,1460,11407
3343901183,20140709T000000,340000,3,1,1600,7,0,47.5054,0,4,1,1600,0,1958,0,98056,7324,-122.19,1430,7249
5249804825,20140702T000000,545000,3,2,1340,7,0,47.5601,0,4,1.5,1340,0,1923,0,98118,7200,-122.265,1630,5760
1234000704,20150403T000000,1.38E+06,5,3.5,3680,9,0,47.6575,0,3,2,3680,0,2003,0,98033,8680,-122.197,2020,8847
646910150,20150326T000000,183750,3,2.5,1770,7,0,47.4325,0,3,2,1770,0,2004,0,98055,3451,-122.197,1490,2138
9407001320,20140522T000000,295000,4,2,980,7,0,47.4462,0,5,1,980,0,1978,0,98045,10640,-121.773,1230,9750
9527000180,20140711T000000,625000,4,3,2530,8,0,47.7094,0,3,1,1470,1060,1976,0,98034,5625,-122.233,1840,7070
7225000155,20140609T000000,290000,4,3,2390,7,0,47.4872,0,3,2,2390,0,1974,0,98055,4500,-122.204,1320,4500
3622069103,20150123T000000,760000,4,2.5,3600,9,0,47.3538,0,3,2,3600,0,2004,0,98010,155509,-121.986,3410,34412
3345100286,20150219T000000,560000,4,2.5,3270,8,0,47.5221,0,4,1,1690,1580,1979,0,98056,24750,-122.178,1520,13480
203100910,20140923T000000,475000,5,2.5,2300,6,0,47.6403,0,3,2,2300,0,1994,0,98053,28480,-121.964,1880,26720
1257201530,20140513T000000,620000,3,1,1710,7,0,47.6732,0,3,1.5,1710,0,1909,0,98103,4050,-122.331,1790,4896
3083000365,20150508T000000,330000,4,2,1170,7,0,47.5797,0,3,1,1170,0,1955,0,98144,4000,-122.305,1720,4000
1245000865,20150408T000000,620000,3,2.25,1990,7,0,47.6903,0,3,1,1390,600,1960,0,98033,6256,-122.206,2080,9300
5104220120,20150107T000000,320000,4,1.75,1710,6,0,47.4743,0,4,1.5,1710,0,1969,0,98059,10480,-122.143,1750,10480
9828701608,20140915T000000,525000,3,2.5,1740,8,0,47.6206,0,3,2,1120,620,1996,0,98112,2350,-122.297,1750,3802
98020410,20140721T000000,802500,4,3.75,3320,10,0,47.5818,0,3,2,3320,0,2005,0,98075,8030,-121.972,3740,8030
3416601021,20140926T000000,569500,4,1,1960,7,0,47.6005,0,3,2,1960,0,1907,0,98144,3194,-122.296,1870,4200
3052700610,20141216T000000,850000,6,3.5,2820,8,0,47.6791,0,3,1,1620,1200,1958,0,98117,5400,-122.374,1560,2276
8818400155,20150405T000000,630000,3,1,1590,7,0,47.662,0,3,1.5,1590,0,1922,0,98105,4080,-122.326,1570,4080
8562901830,20140805T000000,454800,4,2.25,2490,7,1,47.6137,0,4,1,1400,1090,1979,0,98074,10720,-122.06,3080,10720
8651430870,20150303T000000,177000,3,1,870,6,0,47.3695,0,5,1,870,0,1969,0,98042,5200,-122.081,870,5200
721049207,20140619T000000,275000,3,1.75,1860,7,0,47.3191,0,4,1,1860,0,1971,0,98023,15681,-122.339,1860,22979
3463400330,20150416T000000,460000,3,2,2930,8,0,47.3102,0,3,2,2240,690,1990,0,98010,29136,-122.042,2110,29362
6003500995,20140617T000000,729000,3,1,1580,8,0,47.6192,0,3,2,1580,0,1908,0,98102,3840,-122.319,1680,2624
4139430910,20141021T000000,935000,4,3.25,4110,11,2,47.5493,0,3,2,4110,0,1995,0,98006,15488,-122.117,4190,14973
1232000915,20140509T000000,481450,3,2,1410,7,0,47.6852,0,3,1,1410,0,1940,0,98117,4800,-122.378,1190,3840
1954700365,20150317T000000,860000,3,2,2090,8,0,47.6178,0,4,1.5,1490,600,1930,0,98122,4190,-122.284,2090,6270
8074200175,20141106T000000,274000,3,1.75,1400,7,0,47.4918,0,4,1,1400,0,1958,0,98056,8364,-122.178,1210,8160
6821101762,20140605T000000,499000,3,3.5,1690,7,0,47.6513,0,3,2,1360,330,2008,0,98199,1432,-122.4,1650,2788
1774230180,20140917T000000,696500,5,2.25,3210,8,0,47.7632,0,3,1.5,3210,0,1979,0,98077,61419,-122.09,2820,48351
2051200506,20150413T000000,390000,3,1,1190,5,0,47.365,0,5,1.5,1190,0,1935,0,98070,85226,-122.462,1360,46960
7851200040,20141216T000000,265000,3,1,960,5,0,47.5259,0,3,1,960,0,1922,0,98065,9748,-121.815,1600,9958
4027701326,20140709T000000,470000,4,2.25,2380,8,0,47.7668,0,3,2,1530,850,1979,0,98028,17199,-122.27,2280,11529
923049110,20150129T000000,168500,2,1,1020,6,0,47.499,0,4,1,1020,0,1935,1978,98168,7742,-122.301,1510,7742
3329500730,20141111T000000,220000,3,1.75,1290,7,0,47.3353,0,3,1,1290,0,1983,0,98001,8250,-122.27,1410,7823
5476800201,20141020T000000,295000,3,2,1830,7,0,47.5072,0,4,1,1100,730,1948,0,98178,17321,-122.272,1450,10706
4139910180,20150114T000000,1.48E+06,5,4,4770,12,0,47.5468,0,3,2,4770,0,1990,0,98006,31570,-122.123,4520,32070
7278100515,20140821T000000,1.30E+06,2,2.5,2910,9,4,47.7729,1,5,2,1940,970,1985,0,98177,19449,-122.393,2540,23598
9353300220,20150408T000000,285000,3,1,950,6,0,47.4899,0,4,1,950,0,1959,0,98059,10723,-122.133,1520,10723
5253300173,20141022T000000,294950,3,1,1160,7,0,47.7499,0,3,1,1160,0,1968,0,98133,8950,-122.338,1210,8193
98000150,20150102T000000,1.47E+06,4,4,4930,12,3,47.5874,0,3,2,4930,0,2004,0,98075,22093,-121.965,4630,18889
8608900205,20150403T000000,565500,3,1.75,1780,7,0,47.5589,0,5,1,980,800,1944,0,98116,5850,-122.392,1550,5850
2895200150,20141013T000000,230000,3,2,1410,7,0,47.3649,0,3,1,1410,0,1980,0,98042,10625,-122.117,1410,9744
621069057,20150323T000000,569950,4,3.5,2700,8,0,47.333,0,3,1.5,2700,0,1948,1997,98042,443440,-122.098,3210,298182
8712100760,20140924T000000,721000,2,1.5,1790,7,0,47.6367,0,3,1,920,870,1915,2014,98112,4250,-122.301,1910,4250
255520180,20141218T000000,565000,3,2.5,4040,9,0,47.7378,0,3,2,2900,1140,2006,0,98019,8653,-121.975,3360,8653
1025059186,20140917T000000,438000,3,1.75,1990,7,0,47.6722,0,4,1,1030,960,1978,0,98052,9885,-122.162,1560,10000
797000330,20150402T000000,369900,3,1.75,2150,7,0,47.5061,0,3,1,1650,500,1978,0,98168,19127,-122.324,1550,15000
6403510410,20140905T000000,405000,4,2.5,1850,8,0,47.4943,0,3,2,1850,0,1997,0,98059,9136,-122.157,1930,7873
4324210120,20140527T000000,282000,3,2.5,1680,7,0,47.423,0,3,1,1240,440,1994,0,98031,15711,-122.171,1420,8588
6381500450,20141104T000000,380950,2,1,1430,7,0,47.7307,0,3,1,1110,320,1944,0,98125,7819,-122.302,1380,7473
7609700065,20140630T000000,349810,3,1,960,7,0,47.7689,0,4,1,960,0,1958,0,98155,8855,-122.328,1250,8855
6192410760,20140526T000000,690000,4,2.5,2700,9,0,47.7041,0,3,2,2700,0,2004,0,98052,8810,-122.116,2730,5100
441000065,20150505T000000,653000,2,1.5,1290,7,0,47.6878,0,4,1,1050,240,1947,0,98115,5141,-122.29,1290,5406
9238510220,20141028T000000,526500,3,2.5,1860,8,0,47.7712,0,3,2,1860,0,1986,0,98072,43170,-122.136,2270,40835
293760150,20141017T000000,1.04E+06,4,3.5,4320,10,0,47.5568,0,3,2,3280,1040,2005,0,98029,8490,-122.029,4030,11008
3331001765,20140923T000000,335000,3,1,2130,7,0,47.5506,0,3,1.5,2130,0,1917,0,98118,3825,-122.281,1780,5150
1423069077,20140915T000000,570000,2,1.75,2870,8,2,47.4847,0,4,2,1770,1100,1994,0,98027,102366,-122,2960,108900
8123450450,20150310T000000,1.08E+06,5,3.5,3740,10,0,47.6628,0,3,2,3740,0,2013,0,98052,11340,-122.143,2040,8715
1795910360,20140922T000000,475000,3,2.5,2130,8,0,47.7252,0,3,2,2130,0,1985,0,98052,8022,-122.106,2130,7605
7883603965,20150212T000000,315000,4,2,1210,7,0,47.5275,0,4,1,1210,0,1941,0,98108,4250,-122.321,1210,6000
7937600087,20141209T000000,405000,6,2,2800,7,0,47.4398,0,5,1,1400,1400,1954,0,98058,29985,-122.08,1980,29985
3396820150,20140506T000000,562000,5,2.25,3040,8,0,47.7157,0,3,2,3040,0,1984,0,98052,8111,-122.103,2020,8304
3654800040,20150424T000000,295000,3,2.5,1570,7,0,47.3902,0,3,2,1570,0,1993,0,98038,6932,-122.049,1570,6271
8039900360,20140708T000000,383000,3,2.25,2090,7,0,47.4885,0,3,1,2090,0,1961,0,98045,15000,-121.783,1690,14400
3876540410,20150413T000000,242000,3,2.25,1690,7,0,47.2639,0,3,1,1250,440,1985,0,98003,7292,-122.303,1670,7747
7230300610,20150403T000000,352500,3,1.5,1470,7,0,47.4695,0,5,1,1470,0,1967,0,98059,17577,-122.116,2300,13832
1180005280,20140723T000000,239950,4,1,1460,7,0,47.4952,0,4,1,730,730,1941,0,98178,6000,-122.224,1190,6000
714000210,20140903T000000,998000,4,2.5,3030,9,0,47.6695,0,3,2,2530,500,1947,2000,98105,6820,-122.266,2070,6820
3902100205,20150417T000000,515000,3,1.75,1190,6,0,47.5576,0,3,1,1190,0,1922,2012,98116,4500,-122.388,1820,4500
9285800790,20150406T000000,590000,5,1,1840,7,0,47.5686,0,3,1.5,1840,0,1920,0,98126,6710,-122.378,1410,4880
1922000180,20150402T000000,1.16E+06,4,3.75,3560,9,0,47.5575,0,4,2,3560,0,1972,0,98040,13959,-122.211,3320,11834
6121800065,20141104T000000,289000,3,1.75,1580,7,0,47.427,0,5,1,1580,0,1954,0,98148,9750,-122.331,1460,9750
4427100145,20150323T000000,424000,3,1.5,1230,7,0,47.7281,0,3,1,1230,0,1953,0,98125,7200,-122.311,1400,6240
7227800065,20141016T000000,199000,4,2,1440,5,0,47.5093,0,3,1,1440,0,1943,0,98056,9477,-122.182,1440,9546
7853220330,20141006T000000,730000,4,3.5,4420,10,0,47.5327,0,3,2,3350,1070,2004,0,98065,7902,-121.86,3440,7851
1430800258,20140527T000000,244000,3,1,910,6,0,47.4729,0,4,1,910,0,1971,0,98166,5250,-122.352,1650,10442
7454001075,20140618T000000,240000,2,1,670,6,0,47.5128,0,3,1,670,0,1942,0,98146,10920,-122.372,900,7425
4038500210,20150422T000000,797000,4,2.75,2650,8,0,47.6155,0,3,2,2650,0,1959,2007,98008,8610,-122.121,1680,8316
2310040230,20140520T000000,350000,4,2.25,2220,8,0,47.3509,0,4,2,2220,0,1999,0,98038,6953,-122.041,2240,6716
1727500230,20141119T000000,415000,3,1.75,1640,7,0,47.7197,0,3,1,1190,450,1972,0,98034,6435,-122.217,1770,6930
3874900205,20150414T000000,378510,2,1,770,7,0,47.5459,0,3,1,770,0,1947,0,98126,5185,-122.379,1260,6550
269000085,20140708T000000,1.20E+06,4,3.5,3960,10,0,47.6461,0,3,2,2850,1110,2006,0,98199,6654,-122.389,2840,6400
7972602510,20141006T000000,379900,2,1.5,1140,6,0,47.5277,0,4,1,1140,0,1925,0,98106,7620,-122.351,1300,7620
7202340720,20140520T000000,620000,3,2.5,2480,7,0,47.6797,0,3,2,2480,0,2004,0,98053,9041,-122.035,2480,6500
1254201106,20140829T000000,524500,3,1.5,1580,8,0,47.6796,0,4,1,900,680,1946,0,98117,3172,-122.393,1580,5000
7349650330,20140609T000000,270000,4,2.75,1990,7,0,47.2839,0,3,1,1270,720,1999,0,98002,7252,-122.202,2100,7535
9211520150,20140528T000000,236000,4,2.25,1830,7,0,47.2995,0,4,1,1200,630,1989,0,98023,9485,-122.387,1730,10109
3438501020,20141105T000000,308500,2,2,840,6,0,47.5499,0,5,1.5,840,0,1942,0,98106,14564,-122.36,1430,7920
5460900120,20141208T000000,989900,5,2.25,3320,8,0,47.5749,0,5,1,1660,1660,1963,0,98040,11350,-122.213,3320,11085
7459810210,20141002T000000,299000,4,2.25,2050,8,0,47.3423,0,4,2,2050,0,1977,0,98042,26000,-122.063,2330,31100
4032500035,20140913T000000,295000,2,1.75,1560,8,0,47.5729,0,3,2,1560,0,1967,2000,98065,43748,-121.676,1000,24602
8018600880,20140611T000000,110000,2,1,800,6,0,47.4932,0,3,1,800,0,1927,0,98168,15000,-122.316,1170,15000
2807100156,20140703T000000,295950,2,1,1190,7,0,47.7634,0,3,1,1190,0,1948,0,98133,6200,-122.34,1470,7800
2112700845,20140528T000000,270000,3,1.75,1300,6,0,47.5353,0,4,1,650,650,1918,1953,98106,4127,-122.352,1420,4000
3022079087,20140521T000000,712000,4,2.5,3400,9,0,47.3623,0,3,2,3400,0,2001,0,98010,247421,-121.971,3180,222156
2767603577,20150506T000000,475000,2,1.5,1170,8,0,47.6719,0,3,3,1170,0,2000,0,98107,1250,-122.38,1310,1308
3955900220,20150317T000000,410000,4,2.5,2510,7,0,47.4818,0,3,2,2510,0,2001,0,98056,5258,-122.188,2570,5119
3761100276,20150313T000000,588000,4,2.25,2510,9,0,47.7041,0,4,1,1810,700,1977,0,98034,19550,-122.241,2450,19250
6979970150,20141212T000000,420000,3,2.5,2390,8,0,47.7515,0,3,2,1970,420,2006,0,98072,3903,-122.174,2390,3431
8857640410,20150119T000000,355000,4,2.25,2200,8,0,47.3895,0,3,2,2200,0,2005,0,98038,3404,-122.034,2200,3449
6052400175,20140623T000000,446000,2,1,2550,7,1,47.4013,0,4,1,1610,940,1958,0,98198,21675,-122.319,2030,10591
2525059077,20140520T000000,765000,4,2.25,2560,8,0,47.631,0,4,1,1760,800,1976,0,98052,12100,-122.108,2240,12100
5040800120,20140527T000000,967500,3,3.75,3250,8,2,47.6481,0,4,2,2370,880,1951,0,98199,5797,-122.405,1840,5797
8682262380,20140905T000000,381000,2,2,1340,8,0,47.7175,0,3,1,1340,0,2004,0,98053,4447,-122.033,1350,4458
2521059060,20150501T000000,490000,3,2.25,2840,9,0,47.2848,0,4,2,2840,0,1983,0,98092,107157,-122.118,2600,215622
7526800040,20140827T000000,716000,4,2.25,2480,8,0,47.6388,0,4,1,1900,580,1975,0,98052,9780,-122.099,2640,9780
4104900150,20150414T000000,605000,5,3.5,3060,8,0,47.5322,0,3,2,3060,0,1989,0,98056,8862,-122.185,2680,8398
5409800120,20140919T000000,312200,4,2.5,2910,8,0,47.2596,0,3,2,2910,0,2004,0,98003,8596,-122.304,2770,8602
2423039122,20140718T000000,327000,4,1,1900,7,0,47.4629,0,4,1,1290,610,1948,0,98166,9000,-122.361,1950,10800
6143600555,20140609T000000,229950,4,1.75,1300,7,0,47.3067,0,4,1,1300,0,1969,0,98001,21000,-122.285,2120,9920
5029451010,20140711T000000,160000,3,1.5,1480,7,0,47.2866,0,3,1,1000,480,1980,0,98023,7000,-122.368,1470,7022
6649500040,20140812T000000,255000,3,1,1250,6,0,47.495,0,4,1,1250,0,1972,0,98059,9472,-122.154,1590,9600
2922700155,20141125T000000,530000,4,2.5,2000,7,0,47.6902,0,4,1.5,1220,780,1944,0,98117,4700,-122.368,1560,4700
422049203,20141024T000000,239000,3,1.5,1330,7,0,47.4239,0,3,1,900,430,1971,0,98188,6540,-122.292,1400,11500
5412200180,20150228T000000,285000,3,2.25,1840,7,0,47.4043,0,4,1,1270,570,1983,0,98031,6214,-122.185,1840,6214
6338000032,20140827T000000,537000,4,2,1560,7,0,47.6714,0,3,1.5,1140,420,1945,0,98105,7104,-122.28,1850,7105
8161000210,20140814T000000,530000,3,2.5,3150,9,0,47.6455,0,3,2,3150,0,2006,0,98014,21893,-121.901,2280,21886
5028600360,20140725T000000,213675,3,2.25,1560,7,0,47.2862,0,3,2,1560,0,1990,0,98023,6013,-122.352,1640,6290
1952000150,20140506T000000,530000,5,2.5,2910,7,0,47.5803,0,4,1,1690,1220,1964,0,98008,9636,-122.119,2830,10385
9510920040,20150305T000000,780000,3,2.5,2940,10,0,47.5947,0,3,2,2940,0,1994,0,98075,15875,-122.016,2980,15875
9834200411,20141113T000000,390000,3,1,950,6,0,47.575,0,4,1,950,0,1947,0,98144,3621,-122.289,1540,4080
2960900040,20140521T000000,450000,2,1,1200,7,0,47.5766,0,3,1,1070,130,1940,0,98126,4000,-122.378,1770,4000
1112000035,20150311T000000,420000,2,1,1000,7,0,47.5404,0,3,1,1000,0,1953,0,98118,5375,-122.268,1380,5000
1982200790,20150127T000000,550000,3,2,1490,7,0,47.662,0,3,1,1490,0,1959,0,98107,3880,-122.363,1490,3880
3361401011,20150219T000000,110000,2,1,600,5,0,47.4997,0,3,1,600,0,1943,0,98168,6120,-122.317,1060,6120
1695900150,20140528T000000,700000,2,1.75,2320,8,2,47.586,0,3,1.5,1720,600,1925,2000,98144,5500,-122.292,2380,5000
1240100065,20150424T000000,807500,4,2.5,3190,10,0,47.6209,0,3,2,3190,0,2002,0,98074,24170,-122.052,2110,26321
421049254,20141002T000000,179000,2,1,990,7,0,47.3302,0,3,1,990,0,1977,0,98003,8760,-122.305,1560,11880
9412400220,20140710T000000,1.61E+06,4,2.75,5470,11,4,47.5316,1,3,2,3730,1740,1992,0,98118,18200,-122.263,3620,15100
1726069060,20150409T000000,655000,4,2.75,2890,9,0,47.7454,0,4,2,2890,0,1981,0,98077,46609,-122.061,2880,68824
6150200040,20150316T000000,472500,3,2,1790,7,0,47.728,0,4,1,1240,550,1964,0,98133,6800,-122.339,1470,6800
7300400150,20141027T000000,299000,4,2.5,2350,9,0,47.3321,0,3,2,2350,0,1998,0,98092,6958,-122.172,2480,6395
2621730220,20140514T000000,740000,4,2.5,3430,10,0,47.723,0,3,2,3430,0,2000,0,98034,10157,-122.158,3480,10157
4122700040,20141010T000000,860000,3,1.75,2600,8,0,47.64,0,4,1,1700,900,1967,0,98004,15064,-122.204,2940,14984
9161100730,20140701T000000,620000,4,3,2130,7,0,47.5683,0,5,1,1440,690,1948,0,98116,6325,-122.396,1240,6325
9357001010,20141010T000000,410000,3,1.75,1660,7,0,47.5107,0,3,1,960,700,1982,0,98146,5987,-122.381,1510,6000
8643000210,20150304T000000,343000,5,3.5,2473,7,1,47.3966,0,5,2,2473,0,1963,0,98198,9282,-122.308,2040,10920
9828701739,20140617T000000,465000,2,2.75,1430,7,0,47.621,0,3,2,995,435,2006,0,98112,1425,-122.298,1500,1749
3204400040,20150304T000000,273950,3,2.25,1570,8,0,47.3258,0,3,2,1570,0,2002,0,98092,3109,-122.186,1680,3590
3342103282,20141017T000000,825000,2,1,1240,7,1,47.5169,0,4,1,1240,0,1915,0,98056,42247,-122.201,1550,12459
2420069604,20150330T000000,255000,3,2.5,1720,7,0,47.2137,0,3,2,1720,0,2014,0,98022,6200,-121.989,1710,9520
8078050040,20140908T000000,250000,3,2,1140,7,0,47.209,0,4,1,1140,0,1998,0,98022,11161,-122.012,1720,8587
7663700150,20140822T000000,635000,4,3.25,2690,9,3,47.7341,0,3,2,1720,970,1978,0,98155,7200,-122.288,2400,8845
4167700210,20140826T000000,240000,3,1.75,1520,8,0,47.3263,0,3,1,1520,0,1966,0,98023,9600,-122.365,2060,9600
2423020180,20150507T000000,670000,4,2.25,2040,8,0,47.7016,0,3,2,2040,0,2012,0,98033,7031,-122.17,1670,7031
2824600180,20141024T000000,713414,3,2.5,2830,9,3,47.5751,0,3,1,1730,1100,1954,0,98126,6000,-122.378,2040,5300
2013801086,20150513T000000,245000,3,1.5,1340,7,0,47.3837,0,4,1,1340,0,1966,0,98198,7391,-122.317,1300,7391
4022900150,20141209T000000,600000,4,2.5,2520,8,0,47.7751,0,4,1,1680,840,1968,0,98155,10850,-122.284,2590,10800
3295710150,20141015T000000,270000,3,2.5,1660,7,0,47.375,0,3,2,1660,0,2002,0,98198,5550,-122.304,1810,5550
9476200035,20141120T000000,190000,2,1,880,6,0,47.4903,0,3,1,880,0,1943,0,98056,6900,-122.191,1060,8000
1937300180,20140606T000000,435000,3,2,980,6,0,47.595,0,3,1,980,0,1940,0,98144,5000,-122.308,1970,3025
4226900211,20141023T000000,560000,4,1,1360,6,0,47.6038,0,2,1.5,1360,0,1900,0,98122,5814,-122.314,1010,5814
424069018,20140905T000000,998000,3,3.75,3710,10,0,47.5888,0,3,2,2910,800,1978,0,98075,34412,-122.04,2390,34412
6684500040,20141202T000000,725000,3,1,940,7,0,47.5974,0,4,1,940,0,1952,0,98004,8377,-122.2,1710,6900
8948500065,20141124T000000,210000,2,1,970,7,0,47.4943,0,3,1,970,0,1968,0,98056,8874,-122.178,1340,8175
1972201960,20140825T000000,513000,3,2.25,1500,8,0,47.6534,0,3,3,1500,0,2007,0,98103,1312,-122.346,1500,1282
7436200040,20141105T000000,290000,5,2.5,2780,8,0,47.3444,0,4,1,1390,1390,1967,0,98001,9652,-122.271,1790,9652
3835502815,20140925T000000,1.26E+06,3,2.5,3110,8,1,47.6112,0,3,1,1640,1470,1954,0,98039,9930,-122.226,3650,14399
8856960540,20140620T000000,330000,3,2.25,1860,7,0,47.3879,0,3,2,1860,0,1995,0,98038,11227,-122.031,1820,8800
